city,timestamp,temperature,season
New York,2010-02-17,3.048686673752191,winter
New York,2010-02-18,-2.3170450298270766,winter
New York,2010-02-19,-0.4356103070213512,winter
New York,2010-02-20,-0.6313821963627076,winter
New York,2010-02-21,-4.222640639285497,winter
New York,2010-02-22,0.6997198977536507,winter
New York,2010-02-23,-5.351879806600271,winter
New York,2010-02-24,-2.100828133339752,winter
New York,2010-02-25,1.6469150819851808,winter
New York,2010-02-26,3.9616731684210267,winter
New York,2010-02-27,-5.590066867410901,winter
New York,2010-02-28,8.337961714317464,winter
New York,2010-03-01,12.142604651983525,spring
New York,2010-03-02,17.187560246965674,spring
New York,2010-03-03,7.975917400719812,spring
New York,2010-03-04,12.041121530635127,spring
New York,2010-03-05,8.495152444940945,spring
New York,2010-03-06,6.329889661346324,spring
New York,2010-03-07,15.369690479705632,spring
New York,2010-03-08,-4.201863364865627,spring
New York,2010-03-09,4.175706443881265,spring
New York,2010-03-10,8.615440680902475,spring
New York,2010-03-11,12.091051227090595,spring
New York,2010-03-12,14.389386661825423,spring
New York,2010-03-13,17.441702698978055,spring
New York,2010-03-14,6.9734012296350425,spring
New York,2010-03-15,6.993380231545336,spring
New York,2010-03-16,6.044027586602993,spring
New York,2010-03-17,0.3424622564354678,spring
New York,2010-03-18,18.246891691749276,spring
New York,2010-03-19,6.062539147293423,spring
New York,2010-03-20,5.885227955952409,spring
New York,2010-03-21,14.55194130929766,spring
New York,2010-03-22,7.258899272588726,spring
New York,2010-03-23,11.21612727943513,spring
New York,2010-03-24,12.413640512401495,spring
New York,2010-03-25,11.638872847236485,spring
New York,2010-03-26,11.377989579514036,spring
New York,2010-03-27,7.738731938057114,spring
New York,2010-03-28,7.598877648395772,spring
New York,2010-03-29,11.97086718205493,spring
New York,2010-03-30,11.093612893477191,spring
New York,2010-03-31,7.98023237759406,spring
New York,2010-04-01,1.315676152891868,spring
New York,2010-04-02,5.004736871575675,spring
New York,2010-04-03,9.484916768719584,spring
New York,2010-04-04,14.307566353059187,spring
New York,2010-04-05,14.948414236077554,spring
New York,2010-04-06,20.69238312351579,spring
New York,2010-04-07,11.706900633071065,spring
New York,2010-04-08,11.061126834994015,spring
New York,2010-04-09,10.828416497109975,spring
New York,2010-04-10,22.73168762890394,spring
New York,2010-04-11,8.080307304690237,spring
New York,2010-04-12,15.94570912689889,spring
New York,2010-04-13,11.045359086669512,spring
New York,2010-04-14,5.626348977666667,spring
New York,2010-04-15,14.030210183465643,spring
New York,2010-04-16,3.934455358320479,spring
New York,2010-04-17,11.604611426207375,spring
New York,2010-04-18,6.002592572437748,spring
New York,2010-04-19,10.586873681110559,spring
New York,2010-04-20,4.840173894643835,spring
New York,2010-04-21,8.233862108952978,spring
New York,2010-04-22,13.222494069616076,spring
New York,2010-04-23,7.823207042754603,spring
New York,2010-04-24,9.186044420359483,spring
New York,2010-04-25,9.940440566304686,spring
New York,2010-04-26,17.729598831901253,spring
New York,2010-04-27,3.0877688468025575,spring
New York,2010-04-28,3.0216745332300974,spring
New York,2010-04-29,10.152570472031513,spring
New York,2010-04-30,11.399955119403288,spring
New York,2010-05-01,9.462805573325001,spring
New York,2010-05-02,6.071742634519416,spring
New York,2010-05-03,6.139932387185481,spring
New York,2010-05-04,2.9431101986254626,spring
New York,2010-05-05,8.378834914984807,spring
New York,2010-05-06,13.953064526965585,spring
New York,2010-05-07,12.212930623191989,spring
New York,2010-05-08,1.6250729071624352,spring
New York,2010-05-09,14.725002716540335,spring
New York,2010-05-10,16.779806717452853,spring
New York,2010-05-11,10.415444099841183,spring
New York,2010-05-12,7.434750023868126,spring
New York,2010-05-13,6.923554818720466,spring
New York,2010-05-14,10.270917249324507,spring
New York,2010-05-15,11.416592014679447,spring
New York,2010-05-16,2.7715728515444056,spring
New York,2010-05-17,12.762465210716698,spring
New York,2010-05-18,15.624247934333452,spring
New York,2010-05-19,10.80489407529687,spring
New York,2010-05-20,7.308862461183338,spring
New York,2010-05-21,6.552961792793871,spring
New York,2010-05-22,7.120530580509884,spring
New York,2010-05-23,11.515725473931013,spring
New York,2010-05-24,14.859422776668135,spring
New York,2010-05-25,13.49867849553934,spring
New York,2010-05-26,4.201358425956831,spring
New York,2010-05-27,13.167652587103687,spring
New York,2010-05-28,12.003705403507107,spring
New York,2010-05-29,14.921739287435248,spring
New York,2010-05-30,11.333879374374925,spring
New York,2010-05-31,10.105837227849333,spring
New York,2010-06-01,14.725747241121695,summer
New York,2010-06-02,25.181527281665133,summer
New York,2010-06-03,22.140913190931798,summer
New York,2010-06-04,20.466922882193636,summer
New York,2010-06-05,33.487483030583256,summer
New York,2010-06-06,18.993131500326985,summer
New York,2010-06-07,22.847126587960044,summer
New York,2010-06-08,31.213799089266956,summer
New York,2010-06-09,28.63803773854054,summer
New York,2010-06-10,23.228580266194097,summer
New York,2010-06-11,24.11360157073281,summer
New York,2010-06-12,21.863366790297004,summer
New York,2010-06-13,27.566192895862436,summer
New York,2010-06-14,18.774851657925762,summer
New York,2010-06-15,21.120014648309056,summer
New York,2010-06-16,24.306952922333817,summer
New York,2010-06-17,22.14980233651928,summer
New York,2010-06-18,25.040488818061135,summer
New York,2010-06-19,30.99511426573497,summer
New York,2010-06-20,22.181019303540975,summer
New York,2010-06-21,35.27774372126032,summer
New York,2010-06-22,22.62874370214173,summer
New York,2010-06-23,25.02183134479546,summer
New York,2010-06-24,16.7835856296602,summer
New York,2010-06-25,24.180605662967636,summer
New York,2010-06-26,29.99527953508882,summer
New York,2010-06-27,15.981107167875495,summer
New York,2010-06-28,19.03649234911314,summer
New York,2010-06-29,29.371502186121965,summer
New York,2010-06-30,26.76880017638706,summer
New York,2010-07-01,27.721626214023093,summer
New York,2010-07-02,15.9168937005558,summer
New York,2010-07-03,6.4439839365536855,summer
New York,2010-07-04,24.53540639915061,summer
New York,2010-07-05,19.612798261541545,summer
New York,2010-07-06,26.424982868326325,summer
New York,2010-07-07,19.124578289578146,summer
New York,2010-07-08,16.445693575360135,summer
New York,2010-07-09,21.46208142228421,summer
New York,2010-07-10,34.53133413385169,summer
New York,2010-07-11,23.2771145527094,summer
New York,2010-07-12,23.63653491995144,summer
New York,2010-07-13,28.57897360493258,summer
New York,2010-07-14,17.234518187916798,summer
New York,2010-07-15,36.71331528814793,summer
New York,2010-07-16,29.382216375444813,summer
New York,2010-07-17,28.88711302688839,summer
New York,2010-07-18,28.7283493714123,summer
New York,2010-07-19,20.409739320447024,summer
New York,2010-07-20,18.32010113870861,summer
New York,2010-07-21,30.221707644967235,summer
New York,2010-07-22,20.65752670092696,summer
New York,2010-07-23,24.700779956961448,summer
New York,2010-07-24,29.69647716782611,summer
New York,2010-07-25,20.276622811900694,summer
New York,2010-07-26,24.30648953669828,summer
New York,2010-07-27,24.53182699177252,summer
New York,2010-07-28,32.417711837625845,summer
New York,2010-07-29,29.34057226023038,summer
New York,2010-07-30,30.318047793684613,summer
New York,2010-07-31,29.66236527576599,summer
New York,2010-08-01,29.509503315726562,summer
New York,2010-08-02,32.56263170486068,summer
New York,2010-08-03,16.687847022225263,summer
New York,2010-08-04,23.765292183887745,summer
New York,2010-08-05,19.825361682854624,summer
New York,2010-08-06,23.066556618482437,summer
New York,2010-08-07,29.436148701828838,summer
New York,2010-08-08,28.448934021593363,summer
New York,2010-08-09,30.59585752001783,summer
New York,2010-08-10,17.648375344711653,summer
New York,2010-08-11,23.178041754903795,summer
New York,2010-08-12,17.80985716706437,summer
New York,2010-08-13,28.45089618450267,summer
New York,2010-08-14,29.758291537158303,summer
New York,2010-08-15,28.26001431803818,summer
New York,2010-08-16,14.278214356066615,summer
New York,2010-08-17,32.07161638604664,summer
New York,2010-08-18,29.66528677294791,summer
New York,2010-08-19,25.553397085294613,summer
New York,2010-08-20,22.43297829519554,summer
New York,2010-08-21,24.84152570360123,summer
New York,2010-08-22,30.085560297203077,summer
New York,2010-08-23,28.915028083389537,summer
New York,2010-08-24,28.32359538117296,summer
New York,2010-08-25,34.94168076886701,summer
New York,2010-08-26,25.431542613932308,summer
New York,2010-08-27,32.61854781478167,summer
New York,2010-08-28,30.151428969293423,summer
New York,2010-08-29,15.290782498647127,summer
New York,2010-08-30,28.569125230195876,summer
New York,2010-08-31,18.495324180259235,summer
New York,2010-09-01,6.549852321276935,autumn
New York,2010-09-02,22.4047827913403,autumn
New York,2010-09-03,17.28861611536669,autumn
New York,2010-09-04,21.644255854636526,autumn
New York,2010-09-05,13.692049312677213,autumn
New York,2010-09-06,21.888025657903583,autumn
New York,2010-09-07,14.950476362884254,autumn
New York,2010-09-08,18.305126800226343,autumn
New York,2010-09-09,18.422063417593474,autumn
New York,2010-09-10,14.487333700187252,autumn
New York,2010-09-11,17.431528554584258,autumn
New York,2010-09-12,21.6395755240071,autumn
New York,2010-09-13,10.626554652332029,autumn
New York,2010-09-14,13.60137072898641,autumn
New York,2010-09-15,10.959847874189872,autumn
New York,2010-09-16,14.794830547759476,autumn
New York,2010-09-17,15.789403957230256,autumn
New York,2010-09-18,19.943641143944895,autumn
New York,2010-09-19,13.479305804045639,autumn
New York,2010-09-20,16.149846412894213,autumn
New York,2010-09-21,13.536178883989688,autumn
New York,2010-09-22,17.819924848774164,autumn
New York,2010-09-23,17.557157756379127,autumn
New York,2010-09-24,23.706772658786832,autumn
New York,2010-09-25,21.74414235247672,autumn
New York,2010-09-26,2.0589024498457107,autumn
New York,2010-09-27,8.698846930542173,autumn
New York,2010-09-28,14.871620709435026,autumn
New York,2010-09-29,17.462496719052954,autumn
New York,2010-09-30,9.268272038443335,autumn
New York,2010-10-01,21.8770548652126,autumn
New York,2010-10-02,18.756036878221558,autumn
New York,2010-10-03,14.318539550358503,autumn
New York,2010-10-04,14.588480214252888,autumn
New York,2010-10-05,13.345018934819626,autumn
New York,2010-10-06,22.33877852610901,autumn
New York,2010-10-07,21.88656171021412,autumn
New York,2010-10-08,7.1558227414795175,autumn
New York,2010-10-09,19.835541714515045,autumn
New York,2010-10-10,13.25260897251802,autumn
New York,2010-10-11,15.001995817731645,autumn
New York,2010-10-12,23.0752399243928,autumn
New York,2010-10-13,17.751940442697446,autumn
New York,2010-10-14,17.814262832905996,autumn
New York,2010-10-15,10.968448722338351,autumn
New York,2010-10-16,15.408105663076382,autumn
New York,2010-10-17,8.161835720424719,autumn
New York,2010-10-18,13.506573549866651,autumn
New York,2010-10-19,16.265045242260022,autumn
New York,2010-10-20,8.259780691988357,autumn
New York,2010-10-21,20.44610606398009,autumn
New York,2010-10-22,9.537007186426766,autumn
New York,2010-10-23,22.583324534354137,autumn
New York,2010-10-24,11.167151871342398,autumn
New York,2010-10-25,10.705926968029981,autumn
New York,2010-10-26,16.88480144518854,autumn
New York,2010-10-27,10.191634003488097,autumn
New York,2010-10-28,16.21341731316597,autumn
New York,2010-10-29,18.9462813374865,autumn
New York,2010-10-30,19.628662522170835,autumn
New York,2010-10-31,15.205919413276417,autumn
New York,2010-11-01,19.358990821072766,autumn
New York,2010-11-02,9.432405132207565,autumn
New York,2010-11-03,11.423560390581848,autumn
New York,2010-11-04,15.924022216231144,autumn
New York,2010-11-05,19.192246090277912,autumn
New York,2010-11-06,17.80626599616578,autumn
New York,2010-11-07,12.190879710853316,autumn
New York,2010-11-08,12.214489977861048,autumn
New York,2010-11-09,24.799500807488798,autumn
New York,2010-11-10,15.453163053601175,autumn
New York,2010-11-11,15.535411347616819,autumn
New York,2010-11-12,24.16644095514117,autumn
New York,2010-11-13,11.866472705733308,autumn
New York,2010-11-14,9.690449544748837,autumn
New York,2010-11-15,7.200039006669114,autumn
New York,2010-11-16,14.161564406647319,autumn
New York,2010-11-17,13.788506767070986,autumn
New York,2010-11-18,7.213857583413841,autumn
New York,2010-11-19,16.380948251023835,autumn
New York,2010-11-20,11.793567157669973,autumn
New York,2010-11-21,16.468804917493614,autumn
New York,2010-11-22,15.407067836045156,autumn
New York,2010-11-23,9.286569459639837,autumn
New York,2010-11-24,19.85228343019464,autumn
New York,2010-11-25,18.00671725677487,autumn
New York,2010-11-26,18.58002915318395,autumn
New York,2010-11-27,24.08704947115536,autumn
New York,2010-11-28,15.752567566937586,autumn
New York,2010-11-29,18.008293619698872,autumn
New York,2010-11-30,20.286130053170233,autumn
New York,2010-12-01,5.088652275126972,winter
New York,2010-12-02,-4.901700102700025,winter
New York,2010-12-03,-4.365313585712577,winter
New York,2010-12-04,7.503040416613267,winter
New York,2010-12-05,5.466111062066488,winter
New York,2010-12-06,-2.546186980579928,winter
New York,2010-12-07,4.523678520863382,winter
New York,2010-12-08,-1.4231457955650473,winter
New York,2010-12-09,-0.6985434907334356,winter
New York,2010-12-10,1.5217281156475178,winter
New York,2010-12-11,-9.649897795432873,winter
New York,2010-12-12,-4.742096597173624,winter
New York,2010-12-13,-5.466995659043383,winter
New York,2010-12-14,1.7193711753486451,winter
New York,2010-12-15,1.8981546336280284,winter
New York,2010-12-16,2.153073124409105,winter
New York,2010-12-17,-11.129048900348037,winter
New York,2010-12-18,-7.132440103043994,winter
New York,2010-12-19,6.516590035648225,winter
New York,2010-12-20,1.5029824734906874,winter
New York,2010-12-21,1.184430127428461,winter
New York,2010-12-22,8.229702353736043,winter
New York,2010-12-23,8.502943152311495,winter
New York,2010-12-24,-2.3894396371498696,winter
New York,2010-12-25,0.23133821625333711,winter
New York,2010-12-26,-2.777149773404459,winter
New York,2010-12-27,-0.58366812907343,winter
New York,2010-12-28,-6.809141997281634,winter
New York,2010-12-29,-3.1386645039782177,winter
New York,2010-12-30,-8.228097419333016,winter
New York,2010-12-31,-13.194941797222144,winter
New York,2011-01-01,6.836182109159106,winter
New York,2011-01-02,-1.7985806575397378,winter
New York,2011-01-03,4.612876426683011,winter
New York,2011-01-04,3.5148373436487907,winter
New York,2011-01-05,-1.5099328910654488,winter
New York,2011-01-06,-3.4512396771708493,winter
New York,2011-01-07,-1.7236677162894312,winter
New York,2011-01-08,3.3048601503916055,winter
New York,2011-01-09,5.706419053323848,winter
New York,2011-01-10,-0.7738946355465945,winter
New York,2011-01-11,3.2081577732666595,winter
New York,2011-01-12,-0.5962342541576979,winter
New York,2011-01-13,-3.563544887515438,winter
New York,2011-01-14,-1.4213792205346847,winter
New York,2011-01-15,-7.485284632668363,winter
New York,2011-01-16,15.620226090119472,winter
New York,2011-01-17,-8.399781704275586,winter
New York,2011-01-18,-1.1478573043761573,winter
New York,2011-01-19,-11.369336248996738,winter
New York,2011-01-20,-4.4097510315371,winter
New York,2011-01-21,0.8006092140485054,winter
New York,2011-01-22,1.6616739903592295,winter
New York,2011-01-23,-6.420225078918525,winter
New York,2011-01-24,-2.722949404930981,winter
New York,2011-01-25,5.412590603654111,winter
New York,2011-01-26,0.6362426684704092,winter
New York,2011-01-27,0.6851460621278906,winter
New York,2011-01-28,8.967058722348968,winter
New York,2011-01-29,-5.017927963894033,winter
New York,2011-01-30,-3.9055721174708182,winter
New York,2011-01-31,-5.396260665310859,winter
New York,2011-02-01,-8.069711751668793,winter
New York,2011-02-02,-0.7961216960983095,winter
New York,2011-02-03,-12.131878990766477,winter
New York,2011-02-04,-0.4056680938675755,winter
New York,2011-02-05,5.819075676063612,winter
New York,2011-02-06,-2.7984869464671376,winter
New York,2011-02-07,-1.781529531936734,winter
New York,2011-02-08,-6.925841643284007,winter
New York,2011-02-09,-6.773258728250068,winter
New York,2011-02-10,7.487530003967157,winter
New York,2011-02-11,-7.405339873919832,winter
New York,2011-02-12,-4.34586003484703,winter
New York,2011-02-13,-3.9199911553236486,winter
New York,2011-02-14,13.697633074149175,winter
New York,2011-02-15,-5.391383834644852,winter
New York,2011-02-16,-2.9370094922318106,winter
New York,2011-02-17,-1.0253005963637989,winter
New York,2011-02-18,0.5735947183844216,winter
New York,2011-02-19,-5.365304585225129,winter
New York,2011-02-20,1.2180356966242067,winter
New York,2011-02-21,-1.2472958530046978,winter
New York,2011-02-22,-0.3741383101717549,winter
New York,2011-02-23,0.9216398566956439,winter
New York,2011-02-24,2.355725404842733,winter
New York,2011-02-25,-4.443991453129906,winter
New York,2011-02-26,-0.07208763011564003,winter
New York,2011-02-27,-6.521018789136171,winter
New York,2011-02-28,-3.851913909316289,winter
New York,2011-03-01,11.852686960959286,spring
New York,2011-03-02,4.036726084138391,spring
New York,2011-03-03,20.590048955751932,spring
New York,2011-03-04,6.0401232481320015,spring
New York,2011-03-05,3.547264692231699,spring
New York,2011-03-06,18.57657454832383,spring
New York,2011-03-07,4.565367286957568,spring
New York,2011-03-08,17.603508607377776,spring
New York,2011-03-09,12.238519944808655,spring
New York,2011-03-10,9.35144844573954,spring
New York,2011-03-11,4.189360566474884,spring
New York,2011-03-12,5.48616062279388,spring
New York,2011-03-13,15.317131427725998,spring
New York,2011-03-14,4.072079741371917,spring
New York,2011-03-15,4.620906715871317,spring
New York,2011-03-16,5.02473714332556,spring
New York,2011-03-17,4.542910536535183,spring
New York,2011-03-18,10.557264735981693,spring
New York,2011-03-19,9.13525506470304,spring
New York,2011-03-20,6.570953770699682,spring
New York,2011-03-21,10.616204923972337,spring
New York,2011-03-22,4.7441717310348075,spring
New York,2011-03-23,3.855313607639962,spring
New York,2011-03-24,14.856765524694868,spring
New York,2011-03-25,11.279575670027338,spring
New York,2011-03-26,11.146912039400844,spring
New York,2011-03-27,13.402025738975553,spring
New York,2011-03-28,4.0659291314912815,spring
New York,2011-03-29,-2.3382881723899818,spring
New York,2011-03-30,9.266051141631685,spring
New York,2011-03-31,11.813234904141156,spring
New York,2011-04-01,-0.34736583978297375,spring
New York,2011-04-02,13.955731900825853,spring
New York,2011-04-03,6.7336948209700465,spring
New York,2011-04-04,10.477239197981726,spring
New York,2011-04-05,11.379996949697333,spring
New York,2011-04-06,9.688118405227188,spring
New York,2011-04-07,15.94352387370374,spring
New York,2011-04-08,5.401814438199776,spring
New York,2011-04-09,6.364910918385128,spring
New York,2011-04-10,6.940432955371308,spring
New York,2011-04-11,17.579639888444422,spring
New York,2011-04-12,21.100009360086645,spring
New York,2011-04-13,10.49388498753698,spring
New York,2011-04-14,15.14583348147244,spring
New York,2011-04-15,8.938700900498183,spring
New York,2011-04-16,3.6054040910137006,spring
New York,2011-04-17,9.259195240651,spring
New York,2011-04-18,5.312137799927788,spring
New York,2011-04-19,16.878460386614975,spring
New York,2011-04-20,15.230448961888895,spring
New York,2011-04-21,10.887164803518509,spring
New York,2011-04-22,4.502410206498575,spring
New York,2011-04-23,3.778271407370722,spring
New York,2011-04-24,10.501731147007689,spring
New York,2011-04-25,15.900201730955972,spring
New York,2011-04-26,10.892431925375215,spring
New York,2011-04-27,14.877768472536966,spring
New York,2011-04-28,9.430832006626884,spring
New York,2011-04-29,8.264416726424813,spring
New York,2011-04-30,5.183496402025391,spring
New York,2011-05-01,12.044344943906765,spring
New York,2011-05-02,13.193237239316716,spring
New York,2011-05-03,11.688513966191708,spring
New York,2011-05-04,12.802342922455296,spring
New York,2011-05-05,9.691238639302133,spring
New York,2011-05-06,6.955660372461123,spring
New York,2011-05-07,12.98776035047184,spring
New York,2011-05-08,10.281668974197162,spring
New York,2011-05-09,1.7664312742300794,spring
New York,2011-05-10,11.057468948779185,spring
New York,2011-05-11,13.249798574278532,spring
New York,2011-05-12,5.296680051772786,spring
New York,2011-05-13,7.923497422970841,spring
New York,2011-05-14,12.217747903469132,spring
New York,2011-05-15,-0.5591335277325609,spring
New York,2011-05-16,11.162771729854802,spring
New York,2011-05-17,20.2793087787044,spring
New York,2011-05-18,14.272978733081525,spring
New York,2011-05-19,3.3871565376410775,spring
New York,2011-05-20,21.194712416586977,spring
New York,2011-05-21,6.861962312500374,spring
New York,2011-05-22,11.45160555234749,spring
New York,2011-05-23,13.187792986961178,spring
New York,2011-05-24,18.810037064649613,spring
New York,2011-05-25,13.952556245490626,spring
New York,2011-05-26,6.176411043904814,spring
New York,2011-05-27,15.245328144789893,spring
New York,2011-05-28,1.4753675117190248,spring
New York,2011-05-29,12.664498582438542,spring
New York,2011-05-30,15.169995096183175,spring
New York,2011-05-31,12.10460038426977,spring
New York,2011-06-01,31.26694508486119,summer
New York,2011-06-02,34.402266411500655,summer
New York,2011-06-03,30.675831890821392,summer
New York,2011-06-04,33.49948683746637,summer
New York,2011-06-05,25.397571668860735,summer
New York,2011-06-06,22.056000117802757,summer
New York,2011-06-07,28.290347606731135,summer
New York,2011-06-08,17.23216078729211,summer
New York,2011-06-09,29.276700017490846,summer
New York,2011-06-10,28.69299578392712,summer
New York,2011-06-11,19.763847904488394,summer
New York,2011-06-12,19.71577539766529,summer
New York,2011-06-13,26.71002722447836,summer
New York,2011-06-14,24.023104498149493,summer
New York,2011-06-15,31.126069664131464,summer
New York,2011-06-16,24.28306354619869,summer
New York,2011-06-17,19.505533857767023,summer
New York,2011-06-18,25.964088580415968,summer
New York,2011-06-19,16.57013166005082,summer
New York,2011-06-20,23.68586064152187,summer
New York,2011-06-21,23.567480517008086,summer
New York,2011-06-22,27.82684731979425,summer
New York,2011-06-23,23.694796723380275,summer
New York,2011-06-24,22.328266640058573,summer
New York,2011-06-25,28.930504726457873,summer
New York,2011-06-26,22.25218119698157,summer
New York,2011-06-27,27.386652288148937,summer
New York,2011-06-28,34.731641317182074,summer
New York,2011-06-29,23.849681188274534,summer
New York,2011-06-30,26.09437585203168,summer
New York,2011-07-01,23.648902361910324,summer
New York,2011-07-02,24.766905509474856,summer
New York,2011-07-03,32.652664576210704,summer
New York,2011-07-04,18.943852696440732,summer
New York,2011-07-05,29.354112297449582,summer
New York,2011-07-06,25.028102900764573,summer
New York,2011-07-07,26.086099205378073,summer
New York,2011-07-08,24.69922954497744,summer
New York,2011-07-09,24.345906099117144,summer
New York,2011-07-10,25.021000593538822,summer
New York,2011-07-11,17.93450480027075,summer
New York,2011-07-12,30.07750280621977,summer
New York,2011-07-13,29.320665624813458,summer
New York,2011-07-14,28.602424981150506,summer
New York,2011-07-15,18.220979815783153,summer
New York,2011-07-16,28.59744135613734,summer
New York,2011-07-17,25.859813990617177,summer
New York,2011-07-18,25.179927806481185,summer
New York,2011-07-19,21.036439585074035,summer
New York,2011-07-20,26.568630355008974,summer
New York,2011-07-21,27.05372266878353,summer
New York,2011-07-22,21.475762811415287,summer
New York,2011-07-23,19.041299176174604,summer
New York,2011-07-24,27.827825526633266,summer
New York,2011-07-25,24.278849237654835,summer
New York,2011-07-26,27.038766033483,summer
New York,2011-07-27,34.87731158168407,summer
New York,2011-07-28,31.25331413681796,summer
New York,2011-07-29,28.468496463628036,summer
New York,2011-07-30,23.22618133137515,summer
New York,2011-07-31,29.20356825151595,summer
New York,2011-08-01,22.419439295077826,summer
New York,2011-08-02,22.83579392577777,summer
New York,2011-08-03,14.524921898471808,summer
New York,2011-08-04,29.50572989952409,summer
New York,2011-08-05,32.59477622186756,summer
New York,2011-08-06,18.765603337901943,summer
New York,2011-08-07,30.218464361220164,summer
New York,2011-08-08,15.334164484241889,summer
New York,2011-08-09,24.603659063143056,summer
New York,2011-08-10,25.786884341611074,summer
New York,2011-08-11,24.284265947741545,summer
New York,2011-08-12,18.174588636640717,summer
New York,2011-08-13,36.32093259997693,summer
New York,2011-08-14,35.462550734752966,summer
New York,2011-08-15,14.82902455596469,summer
New York,2011-08-16,31.642229269900206,summer
New York,2011-08-17,18.295780154010107,summer
New York,2011-08-18,25.609385639636287,summer
New York,2011-08-19,27.274336069329593,summer
New York,2011-08-20,28.48921200060724,summer
New York,2011-08-21,34.06983105590541,summer
New York,2011-08-22,15.217396869802892,summer
New York,2011-08-23,21.032839917850353,summer
New York,2011-08-24,18.538052893777017,summer
New York,2011-08-25,23.875450812842,summer
New York,2011-08-26,22.546321987550122,summer
New York,2011-08-27,17.25276573003598,summer
New York,2011-08-28,33.27899269758855,summer
New York,2011-08-29,26.96036436504316,summer
New York,2011-08-30,36.40420509818462,summer
New York,2011-08-31,29.424890990596225,summer
New York,2011-09-01,14.388170414313095,autumn
New York,2011-09-02,19.645393868646014,autumn
New York,2011-09-03,8.328541651800332,autumn
New York,2011-09-04,8.30810926043732,autumn
New York,2011-09-05,8.782585239921179,autumn
New York,2011-09-06,17.649242849994682,autumn
New York,2011-09-07,10.062571444537516,autumn
New York,2011-09-08,20.208426680104015,autumn
New York,2011-09-09,9.380348161143559,autumn
New York,2011-09-10,10.673541881648493,autumn
New York,2011-09-11,18.187988672420435,autumn
New York,2011-09-12,17.042377116271563,autumn
New York,2011-09-13,9.52191280679754,autumn
New York,2011-09-14,7.435346498992913,autumn
New York,2011-09-15,19.918799325952573,autumn
New York,2011-09-16,12.724270260900726,autumn
New York,2011-09-17,10.108050183911828,autumn
New York,2011-09-18,11.768540476976561,autumn
New York,2011-09-19,21.40028989190344,autumn
New York,2011-09-20,7.398395743140097,autumn
New York,2011-09-21,6.670664896987786,autumn
New York,2011-09-22,12.285855793253118,autumn
New York,2011-09-23,14.88017790153876,autumn
New York,2011-09-24,9.731069286349996,autumn
New York,2011-09-25,13.332762006353459,autumn
New York,2011-09-26,21.39428107919672,autumn
New York,2011-09-27,17.150146653292676,autumn
New York,2011-09-28,14.36543205460888,autumn
New York,2011-09-29,20.376916148056587,autumn
New York,2011-09-30,8.672495698354178,autumn
New York,2011-10-01,9.037306681287193,autumn
New York,2011-10-02,17.837653424858743,autumn
New York,2011-10-03,11.279019508262973,autumn
New York,2011-10-04,15.464327957546983,autumn
New York,2011-10-05,14.211637077860315,autumn
New York,2011-10-06,14.926720367200328,autumn
New York,2011-10-07,12.245988686977306,autumn
New York,2011-10-08,15.782219756025462,autumn
New York,2011-10-09,19.872848415076675,autumn
New York,2011-10-10,18.69743725812644,autumn
New York,2011-10-11,14.907977176185714,autumn
New York,2011-10-12,16.94132140548305,autumn
